,player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,playername,position
627,Matt Luff (RW),Los Angeles Kings,18,1,4,5,0.28,2,-5,https://www.eliteprospects.com/player/238487/matt-luff,2019-2018,nhl,Matt Luff ,RW
628,Dale Weise (RW),Montréal Canadiens,23,1,4,5,0.22,16,1,https://www.eliteprospects.com/player/15727/dale-weise,2019-2018,nhl,Dale Weise ,RW
629,Niklas Hjalmarsson (D),Arizona Coyotes,27,1,4,5,0.19,14,-2,https://www.eliteprospects.com/player/2640/niklas-hjalmarsson,2019-2018,nhl,Niklas Hjalmarsson ,D
630,Jarred Tinordi (D),Nashville Predators,28,1,4,5,0.18,34,-1,https://www.eliteprospects.com/player/20706/jarred-tinordi,2019-2018,nhl,Jarred Tinordi ,D
631,Dean Kukan (D),Columbus Blue Jackets,33,1,4,5,0.15,12,-9,https://www.eliteprospects.com/player/66177/dean-kukan,2019-2018,nhl,Dean Kukan ,D
632,Joakim Ryan (D),Los Angeles Kings,35,1,4,5,0.14,10,-10,https://www.eliteprospects.com/player/51926/joakim-ryan,2019-2018,nhl,Joakim Ryan ,D
633,Tim Heed (D),San Jose Sharks,38,1,4,5,0.13,2,-10,https://www.eliteprospects.com/player/10065/tim-heed,2019-2018,nhl,Tim Heed ,D
634,Sami Niku (D),Winnipeg Jets,17,0,5,5,0.29,12,-2,https://www.eliteprospects.com/player/92502/sami-niku,2019-2018,nhl,Sami Niku ,D
635,Libor Hájek (D),New York Rangers,28,0,5,5,0.18,12,-4,https://www.eliteprospects.com/player/195023/libor-hajek,2019-2018,nhl,Libor Hájek ,D
636,Riley Stillman (D),Florida Panthers,34,0,5,5,0.15,14,-3,https://www.eliteprospects.com/player/252469/riley-stillman,2019-2018,nhl,Riley Stillman ,D
637,Patrick Russell (RW),Edmonton Oilers,45,0,5,5,0.11,12,-11,https://www.eliteprospects.com/player/29181/patrick-russell,2019-2018,nhl,Patrick Russell ,RW
638,Jesper Boqvist (C/LW),New Jersey Devils,35,4,0,4,0.11,8,-11,https://www.eliteprospects.com/player/212690/jesper-boqvist,2019-2018,nhl,Jesper Boqvist ,C/LW
639,Morgan Geekie (C/RW),Carolina Hurricanes,2,3,1,4,2.00,2,3,https://www.eliteprospects.com/player/247912/morgan-geekie,2019-2018,nhl,Morgan Geekie ,C/RW
640,Brent Seabrook (D),Chicago Blackhawks,32,3,1,4,0.13,8,1,https://www.eliteprospects.com/player/8879/brent-seabrook,2019-2018,nhl,Brent Seabrook ,D
641,Ross Johnston (LW),New York Islanders,32,3,1,4,0.13,78,1,https://www.eliteprospects.com/player/106154/ross-johnston,2019-2018,nhl,Ross Johnston ,LW
642,Markus Granlund (C/LW),Edmonton Oilers,34,3,1,4,0.12,14,-1,https://www.eliteprospects.com/player/19426/markus-granlund,2019-2018,nhl,Markus Granlund ,C/LW
643,John Hayden (C/RW),New Jersey Devils,43,3,1,4,0.09,77,-2,https://www.eliteprospects.com/player/151828/john-hayden,2019-2018,nhl,John Hayden ,C/RW
644,Aleksi Saarela (C/LW),Florida Panthers,9,2,2,4,0.44,0,2,https://www.eliteprospects.com/player/94117/aleksi-saarela,2019-2018,nhl,Aleksi Saarela ,C/LW
645,Mikkel Bødker (LW/RW),Ottawa Senators,20,2,2,4,0.20,0,-1,https://www.eliteprospects.com/player/5996/mikkel-bodker,2019-2018,nhl,Mikkel Bødker ,LW/RW
646,Christoffer Ehn (C/LW),Detroit Red Wings,54,2,2,4,0.07,2,-21,https://www.eliteprospects.com/player/115020/christoffer-ehn,2019-2018,nhl,Christoffer Ehn ,C/LW
647,Cameron Gaunce (D),Tampa Bay Lightning,3,1,3,4,1.33,4,2,https://www.eliteprospects.com/player/16591/cameron-gaunce,2019-2018,nhl,Cameron Gaunce ,D
648,Dakota Mermis (D),New Jersey Devils,10,1,3,4,0.40,4,7,https://www.eliteprospects.com/player/56311/dakota-mermis,2019-2018,nhl,Dakota Mermis ,D
649,Josh Mahura (D),Anaheim Ducks,11,1,3,4,0.36,2,-3,https://www.eliteprospects.com/player/166669/josh-mahura,2019-2018,nhl,Josh Mahura ,D
650,Valentin Zykov (LW/RW),Vegas Golden Knights,15,1,3,4,0.27,6,-2,https://www.eliteprospects.com/player/155382/valentin-zykov,2019-2018,nhl,Valentin Zykov ,LW/RW
651,Phil Di Giuseppe (LW/RW),New York Rangers,20,1,3,4,0.20,2,1,https://www.eliteprospects.com/player/62746/phil-di-giuseppe,2019-2018,nhl,Phil Di Giuseppe ,LW/RW
652,Barrett Hayton (C/LW),Arizona Coyotes,20,1,3,4,0.20,14,2,https://www.eliteprospects.com/player/317885/barrett-hayton,2019-2018,nhl,Barrett Hayton ,C/LW
653,Martin Marincin (D),Toronto Maple Leafs,26,1,3,4,0.15,14,-1,https://www.eliteprospects.com/player/34750/martin-marincin,2019-2018,nhl,Martin Marincin ,D
654,Josh Anderson (RW/LW),Columbus Blue Jackets,26,1,3,4,0.15,17,-8,https://www.eliteprospects.com/player/95853/josh-anderson,2019-2018,nhl,Josh Anderson ,RW/LW
655,Brendan Perlini (LW/C),totals,40,1,3,4,0.10,10,-18,https://www.eliteprospects.com/player/186992/brendan-perlini,2019-2018,nhl,Brendan Perlini ,LW/C
656,Braydon Coburn (D),Tampa Bay Lightning,40,1,3,4,0.10,16,5,https://www.eliteprospects.com/player/9477/braydon-coburn,2019-2018,nhl,Braydon Coburn ,D
657,Korbinian Holzer (D),totals,49,1,3,4,0.08,37,-2,https://www.eliteprospects.com/player/12276/korbinian-holzer,2019-2018,nhl,Korbinian Holzer ,D
658,Danny DeKeyser (D),Detroit Red Wings,8,0,4,4,0.50,4,0,https://www.eliteprospects.com/player/46947/danny-dekeyser,2019-2018,nhl,Danny DeKeyser ,D
659,Colin Wilson (LW/C),Colorado Avalanche,9,0,4,4,0.44,0,6,https://www.eliteprospects.com/player/9325/colin-wilson,2019-2018,nhl,Colin Wilson ,LW/C
660,Alexander True (C),San Jose Sharks,12,0,4,4,0.33,2,1,https://www.eliteprospects.com/player/207313/alexander-true,2019-2018,nhl,Alexander True ,C
661,Carl Grundström (RW/LW),Los Angeles Kings,13,0,4,4,0.31,8,2,https://www.eliteprospects.com/player/113516/carl-grundstrom,2019-2018,nhl,Carl Grundström ,RW/LW
662,Isac Lundeström (C/LW),Anaheim Ducks,15,0,4,4,0.27,0,-2,https://www.eliteprospects.com/player/265570/isac-lundestrom,2019-2018,nhl,Isac Lundeström ,C/LW
663,Dryden Hunt (LW/C),Florida Panthers,21,0,4,4,0.19,24,0,https://www.eliteprospects.com/player/84609/dryden-hunt,2019-2018,nhl,Dryden Hunt ,LW/C
664,Erik Brännström (D),Ottawa Senators,31,0,4,4,0.13,16,-9,https://www.eliteprospects.com/player/255167/erik-brannstrom,2019-2018,nhl,Erik Brännström ,D
665,Roman Polák (D),Dallas Stars,41,0,4,4,0.10,24,-6,https://www.eliteprospects.com/player/9621/roman-polak,2019-2018,nhl,Roman Polák ,D
666,Ilya Lyubushkin (D),Arizona Coyotes,51,0,4,4,0.08,18,4,https://www.eliteprospects.com/player/123109/ilya-lyubushkin,2019-2018,nhl,Ilya Lyubushkin ,D
667,Austin Czarnik (C/RW),Calgary Flames,8,2,1,3,0.38,0,1,https://www.eliteprospects.com/player/20707/austin-czarnik,2019-2018,nhl,Austin Czarnik ,C/RW
668,Kieffer Bellows (LW/C),New York Islanders,8,2,1,3,0.38,2,3,https://www.eliteprospects.com/player/247945/kieffer-bellows,2019-2018,nhl,Kieffer Bellows ,LW/C
669,Martin Kaut (RW),Colorado Avalanche,9,2,1,3,0.33,2,-1,https://www.eliteprospects.com/player/237068/martin-kaut,2019-2018,nhl,Martin Kaut ,RW
670,Stefan Matteau (C/LW),Columbus Blue Jackets,9,2,1,3,0.33,5,0,https://www.eliteprospects.com/player/77561/stefan-matteau,2019-2018,nhl,Stefan Matteau ,C/LW
671,Jake Evans (C/RW),Montréal Canadiens,13,2,1,3,0.23,0,1,https://www.eliteprospects.com/player/152048/jake-evans,2019-2018,nhl,Jake Evans ,C/RW
672,Givani Smith (RW/LW),Detroit Red Wings,21,2,1,3,0.14,9,-2,https://www.eliteprospects.com/player/252472/givani-smith,2019-2018,nhl,Givani Smith ,RW/LW
673,John Moore (D),Boston Bruins,24,2,1,3,0.13,11,-2,https://www.eliteprospects.com/player/30901/john-moore,2019-2018,nhl,John Moore ,D
674,Dylan Sikura (C/RW),Chicago Blackhawks,9,1,2,3,0.33,0,1,https://www.eliteprospects.com/player/146580/dylan-sikura,2019-2018,nhl,Dylan Sikura ,C/RW
675,Christian Djoos (D),totals,11,1,2,3,0.27,0,3,https://www.eliteprospects.com/player/33201/christian-djoos,2019-2018,nhl,Christian Djoos ,D
676,Luke Witkowski (D/RW),Tampa Bay Lightning,12,1,2,3,0.25,13,-4,https://www.eliteprospects.com/player/19227/luke-witkowski,2019-2018,nhl,Luke Witkowski ,D/RW
677,Rudolfs Balcers (LW/RW),Ottawa Senators,15,1,2,3,0.20,0,-2,https://www.eliteprospects.com/player/153652/rudolfs-balcers,2019-2018,nhl,Rudolfs Balcers ,LW/RW
678,Vladimír Sobotka (C/LW),Buffalo Sabres,16,1,2,3,0.19,4,2,https://www.eliteprospects.com/player/9227/vladimir-sobotka,2019-2018,nhl,Vladimír Sobotka ,C/LW
679,Mikhail Vorobyov (C),Philadelphia Flyers,20,1,2,3,0.15,6,-5,https://www.eliteprospects.com/player/285679/mikhail-vorobyov,2019-2018,nhl,Mikhail Vorobyov ,C
680,Dennis Gilbert (D),Chicago Blackhawks,21,1,2,3,0.14,38,-8,https://www.eliteprospects.com/player/267396/dennis-gilbert,2019-2018,nhl,Dennis Gilbert ,D
681,Andrew Peeke (D),Columbus Blue Jackets,22,1,2,3,0.14,4,1,https://www.eliteprospects.com/player/291905/andrew-peeke,2019-2018,nhl,Andrew Peeke ,D
682,Andrew Agozzino (LW/C),totals,22,1,2,3,0.14,4,3,https://www.eliteprospects.com/player/23816/andrew-agozzino,2019-2018,nhl,Andrew Agozzino ,LW/C
683,Luke Schenn (D),Tampa Bay Lightning,25,1,2,3,0.12,23,-8,https://www.eliteprospects.com/player/11400/luke-schenn,2019-2018,nhl,Luke Schenn ,D
684,Rasmus Asplund (C/W),Buffalo Sabres,29,1,2,3,0.10,6,-4,https://www.eliteprospects.com/player/139616/rasmus-asplund,2019-2018,nhl,Rasmus Asplund ,C/W
685,Yannick Weber (D),Nashville Predators,41,1,2,3,0.07,14,-1,https://www.eliteprospects.com/player/10615/yannick-weber,2019-2018,nhl,Yannick Weber ,D
686,Adam Brooks (C),Toronto Maple Leafs,7,0,3,3,0.43,0,1,https://www.eliteprospects.com/player/120202/adam-brooks,2019-2018,nhl,Adam Brooks ,C
687,Calle Rosén (D),totals,12,0,3,3,0.25,4,0,https://www.eliteprospects.com/player/37021/calle-rosen,2019-2018,nhl,Calle Rosén ,D
688,Christian Jaros (D),Ottawa Senators,13,0,3,3,0.23,6,-2,https://www.eliteprospects.com/player/166373/christian-jaros,2019-2018,nhl,Christian Jaros ,D
689,Nic Petan (C/W),Toronto Maple Leafs,16,0,3,3,0.19,4,-4,https://www.eliteprospects.com/player/82305/nic-petan,2019-2018,nhl,Nic Petan ,C/W
690,Julien Gauthier (RW),totals,17,0,3,3,0.18,8,1,https://www.eliteprospects.com/player/213464/julien-gauthier,2019-2018,nhl,Julien Gauthier ,RW
691,Greg Pateryn (D),Minnesota Wild,20,0,3,3,0.15,6,1,https://www.eliteprospects.com/player/15526/greg-pateryn,2019-2018,nhl,Greg Pateryn ,D
692,Matt Tennyson (D),New Jersey Devils,20,0,3,3,0.15,6,-2,https://www.eliteprospects.com/player/37796/matt-tennyson,2019-2018,nhl,Matt Tennyson ,D
693,Andreas Englund (D),Ottawa Senators,24,0,3,3,0.13,12,-8,https://www.eliteprospects.com/player/115148/andreas-englund,2019-2018,nhl,Andreas Englund ,D
694,Matt Irwin (D),totals,36,0,3,3,0.08,15,-15,https://www.eliteprospects.com/player/18745/matt-irwin,2019-2018,nhl,Matt Irwin ,D
695,Alex Biega (D),Detroit Red Wings,49,0,3,3,0.06,24,-9,https://www.eliteprospects.com/player/11427/alex-biega,2019-2018,nhl,Alex Biega ,D
696,Justin Abdelkader (LW/RW),Detroit Red Wings,49,0,3,3,0.06,25,-14,https://www.eliteprospects.com/player/10460/justin-abdelkader,2019-2018,nhl,Justin Abdelkader ,LW/RW
697,Tyler Graovac (C),Vancouver Canucks,8,2,0,2,0.25,2,-2,https://www.eliteprospects.com/player/45582/tyler-graovac,2019-2018,nhl,Tyler Graovac ,C
698,Gerry Mayhew (C/RW),Minnesota Wild,13,2,0,2,0.15,2,4,https://www.eliteprospects.com/player/151849/gerry-mayhew,2019-2018,nhl,Gerry Mayhew ,C/RW
699,Logan O'Connor (RW),Colorado Avalanche,16,2,0,2,0.13,2,0,https://www.eliteprospects.com/player/62327/logan-o-connor,2019-2018,nhl,Logan O'Connor ,RW
700,Connor Clifton (D),Boston Bruins,31,2,0,2,0.07,12,4,https://www.eliteprospects.com/player/131370/connor-clifton,2019-2018,nhl,Connor Clifton ,D
701,Nick Merkley (RW/C),New Jersey Devils,4,1,1,2,0.50,2,0,https://www.eliteprospects.com/player/107894/nick-merkley,2019-2018,nhl,Nick Merkley ,RW/C
702,Fredrik Claesson (D),New Jersey Devils,5,1,1,2,0.40,0,1,https://www.eliteprospects.com/player/14412/fredrik-claesson,2019-2018,nhl,Fredrik Claesson ,D
703,Nathan Walker (LW),St. Louis Blues,5,1,1,2,0.40,4,-2,https://www.eliteprospects.com/player/101430/nathan-walker,2019-2018,nhl,Nathan Walker ,LW
704,Scott Wilson (C/LW),Buffalo Sabres,6,1,1,2,0.33,2,1,https://www.eliteprospects.com/player/62534/scott-wilson,2019-2018,nhl,Scott Wilson ,C/LW
705,Adam Johnson (C/LW),Pittsburgh Penguins,7,1,1,2,0.29,2,-1,https://www.eliteprospects.com/player/121852/adam-johnson,2019-2018,nhl,Adam Johnson ,C/LW
706,Daniel Sprong (RW/LW),Anaheim Ducks,8,1,1,2,0.25,0,-2,https://www.eliteprospects.com/player/231299/daniel-sprong,2019-2018,nhl,Daniel Sprong ,RW/LW
707,Sam Carrick (C/RW),Anaheim Ducks,9,1,1,2,0.22,0,-3,https://www.eliteprospects.com/player/32716/sam-carrick,2019-2018,nhl,Sam Carrick ,C/RW
708,Cole Bardreau (C/RW),New York Islanders,10,1,1,2,0.20,6,-2,https://www.eliteprospects.com/player/38618/cole-bardreau,2019-2018,nhl,Cole Bardreau ,C/RW
709,Nick Caamano (RW/LW),Dallas Stars,12,1,1,2,0.17,4,2,https://www.eliteprospects.com/player/252448/nick-caamano,2019-2018,nhl,Nick Caamano ,RW/LW
710,Nick Bjugstad (C/RW),Pittsburgh Penguins,13,1,1,2,0.15,8,3,https://www.eliteprospects.com/player/40265/nick-bjugstad,2019-2018,nhl,Nick Bjugstad ,C/RW
711,Charles Hudon (LW/RW),Montréal Canadiens,15,1,1,2,0.13,0,-9,https://www.eliteprospects.com/player/76324/charles-hudon,2019-2018,nhl,Charles Hudon ,LW/RW
712,Christian Folin (D),Montréal Canadiens,16,1,1,2,0.13,13,-1,https://www.eliteprospects.com/player/9799/christian-folin,2019-2018,nhl,Christian Folin ,D
713,Jérémy Lauzon (D),Boston Bruins,19,1,1,2,0.11,29,5,https://www.eliteprospects.com/player/213715/jeremy-lauzon,2019-2018,nhl,Jérémy Lauzon ,D
714,Connor Bunnaman (C/LW),Philadelphia Flyers,21,1,1,2,0.10,2,7,https://www.eliteprospects.com/player/267790/connor-bunnaman,2019-2018,nhl,Connor Bunnaman ,C/LW
715,Cody Goloubef (D),totals,26,1,1,2,0.08,8,-3,https://www.eliteprospects.com/player/18594/cody-goloubef,2019-2018,nhl,Cody Goloubef ,D
716,Ryan Poehling (C),Montréal Canadiens,27,1,1,2,0.07,4,-4,https://www.eliteprospects.com/player/288045/ryan-poehling,2019-2018,nhl,Ryan Poehling ,C
717,Zach Senyshyn (RW),Boston Bruins,4,0,2,2,0.50,0,1,https://www.eliteprospects.com/player/245108/zach-senyshyn,2019-2018,nhl,Zach Senyshyn ,RW
718,Nico Sturm (C/LW),Minnesota Wild,6,0,2,2,0.33,0,2,https://www.eliteprospects.com/player/54457/nico-sturm,2019-2018,nhl,Nico Sturm ,C/LW
719,Joe Hicketts (D),Detroit Red Wings,6,0,2,2,0.33,2,-5,https://www.eliteprospects.com/player/120210/joe-hicketts,2019-2018,nhl,Joe Hicketts ,D
720,Sven Bärtschi (LW),Vancouver Canucks,6,0,2,2,0.33,4,-2,https://www.eliteprospects.com/player/33591/sven-bartschi,2019-2018,nhl,Sven Bärtschi ,LW
721,Joel Hanley (D),Dallas Stars,8,0,2,2,0.25,6,0,https://www.eliteprospects.com/player/33730/joel-hanley,2019-2018,nhl,Joel Hanley ,D
722,Steven Kampfer (D),Boston Bruins,10,0,2,2,0.20,2,2,https://www.eliteprospects.com/player/12530/steven-kampfer,2019-2018,nhl,Steven Kampfer ,D
723,Jacob Middleton (D),San Jose Sharks,10,0,2,2,0.20,9,-2,https://www.eliteprospects.com/player/150872/jacob-middleton,2019-2018,nhl,Jacob Middleton ,D
724,Xavier Ouellet (D),Montréal Canadiens,12,0,2,2,0.17,4,0,https://www.eliteprospects.com/player/45164/xavier-ouellet,2019-2018,nhl,Xavier Ouellet ,D
725,Michael McLeod (C),New Jersey Devils,12,0,2,2,0.17,4,4,https://www.eliteprospects.com/player/240821/michael-mcleod,2019-2018,nhl,Michael McLeod ,C
726,Tomas Jurco (LW/RW),Edmonton Oilers,12,0,2,2,0.17,4,1,https://www.eliteprospects.com/player/34751/tomas-jurco,2019-2018,nhl,Tomas Jurco ,LW/RW
727,Joel Persson (D),Edmonton Oilers,13,0,2,2,0.15,2,-1,https://www.eliteprospects.com/player/63003/joel-persson,2019-2018,nhl,Joel Persson ,D
728,Matthew Peca (C),totals,14,0,2,2,0.14,0,-4,https://www.eliteprospects.com/player/78295/matthew-peca,2019-2018,nhl,Matthew Peca ,C
729,Brandon Pirri (C/LW),Vegas Golden Knights,16,0,2,2,0.13,8,-4,https://www.eliteprospects.com/player/33898/brandon-pirri,2019-2018,nhl,Brandon Pirri ,C/LW
730,Mark Barberio (D),Colorado Avalanche,21,0,2,2,0.10,16,3,https://www.eliteprospects.com/player/19148/mark-barberio,2019-2018,nhl,Mark Barberio ,D
731,Patrick Brown (C/RW),Vegas Golden Knights,1,1,0,1,1.00,0,0,https://www.eliteprospects.com/player/75038/patrick-brown,2019-2018,nhl,Patrick Brown ,C/RW
732,Yegor Korshkov (RW),Toronto Maple Leafs,1,1,0,1,1.00,0,1,https://www.eliteprospects.com/player/176637/yegor-korshkov,2019-2018,nhl,Yegor Korshkov ,RW
733,Vitali Abramov (LW/RW),Ottawa Senators,2,1,0,1,0.50,2,0,https://www.eliteprospects.com/player/295715/vitali-abramov,2019-2018,nhl,Vitali Abramov ,LW/RW
734,Maxim Letunov (C),San Jose Sharks,3,1,0,1,0.33,0,0,https://www.eliteprospects.com/player/233028/maxim-letunov,2019-2018,nhl,Maxim Letunov ,C
735,Joel L'Esperance (RW/C),Dallas Stars,3,1,0,1,0.33,2,0,https://www.eliteprospects.com/player/118655/joel-l-esperance,2019-2018,nhl,Joel L'Esperance ,RW/C
736,Gemel Smith (C/W),Tampa Bay Lightning,3,1,0,1,0.33,4,0,https://www.eliteprospects.com/player/122937/gemel-smith,2019-2018,nhl,Gemel Smith ,C/W
737,Klim Kostin (LW/RW),St. Louis Blues,4,1,0,1,0.25,0,1,https://www.eliteprospects.com/player/312823/klim-kostin,2019-2018,nhl,Klim Kostin ,LW/RW
738,Andrew Ladd (LW),New York Islanders,4,1,0,1,0.25,4,2,https://www.eliteprospects.com/player/6668/andrew-ladd,2019-2018,nhl,Andrew Ladd ,LW
739,Jani Hakanpää (D),Anaheim Ducks,5,1,0,1,0.20,2,1,https://www.eliteprospects.com/player/45342/jani-hakanpaa,2019-2018,nhl,Jani Hakanpää ,D
740,Miikka Salomäki (W/C),Nashville Predators,5,1,0,1,0.20,4,2,https://www.eliteprospects.com/player/43419/miikka-salomaki,2019-2018,nhl,Miikka Salomäki ,W/C
741,Buddy Robinson (RW),Calgary Flames,5,1,0,1,0.20,7,0,https://www.eliteprospects.com/player/76182/buddy-robinson,2019-2018,nhl,Buddy Robinson ,RW
742,David Kase (W/C),Philadelphia Flyers,6,1,0,1,0.17,0,1,https://www.eliteprospects.com/player/158842/david-kase,2019-2018,nhl,David Kase ,W/C
743,Mikey Anderson (D),Los Angeles Kings,6,1,0,1,0.17,0,4,https://www.eliteprospects.com/player/201512/mikey-anderson,2019-2018,nhl,Mikey Anderson ,D
744,Lukas Vejdemo (C),Montréal Canadiens,7,1,0,1,0.14,0,0,https://www.eliteprospects.com/player/142243/lukas-vejdemo,2019-2018,nhl,Lukas Vejdemo ,C
745,Anthony Angello (RW/C),Pittsburgh Penguins,8,1,0,1,0.13,4,-1,https://www.eliteprospects.com/player/178527/anthony-angello,2019-2018,nhl,Anthony Angello ,RW/C
746,Kyle Capobianco (D),Arizona Coyotes,9,1,0,1,0.11,2,-1,https://www.eliteprospects.com/player/225186/kyle-capobianco,2019-2018,nhl,Kyle Capobianco ,D
747,Alan Quine (C),Calgary Flames,9,1,0,1,0.11,4,-1,https://www.eliteprospects.com/player/45411/alan-quine,2019-2018,nhl,Alan Quine ,C
748,Brandon Manning (D),Edmonton Oilers,9,1,0,1,0.11,17,-1,https://www.eliteprospects.com/player/23346/brandon-manning,2019-2018,nhl,Brandon Manning ,D
749,Joel Kiviranta (LW),Dallas Stars,11,1,0,1,0.09,4,-1,https://www.eliteprospects.com/player/91109/joel-kiviranta,2019-2018,nhl,Joel Kiviranta ,LW
750,Colby Cave (C),Edmonton Oilers,11,1,0,1,0.09,4,-3,https://www.eliteprospects.com/player/84424/colby-cave,2019-2018,nhl,Colby Cave ,C
751,Daniel Carr (LW/RW),Nashville Predators,11,1,0,1,0.09,4,-5,https://www.eliteprospects.com/player/39435/daniel-carr,2019-2018,nhl,Daniel Carr ,LW/RW
752,Troy Brouwer (RW/LW),St. Louis Blues,13,1,0,1,0.08,7,1,https://www.eliteprospects.com/player/10669/troy-brouwer,2019-2018,nhl,Troy Brouwer ,RW/LW
753,Carsen Twarynski (LW),Philadelphia Flyers,15,1,0,1,0.07,4,-2,https://www.eliteprospects.com/player/107898/carsen-twarynski,2019-2018,nhl,Carsen Twarynski ,LW
754,David Gustafsson (C),Winnipeg Jets,22,1,0,1,0.05,0,-2,https://www.eliteprospects.com/player/293796/david-gustafsson,2019-2018,nhl,David Gustafsson ,C
755,Micheal Haley (C/W),New York Rangers,22,1,0,1,0.05,50,-7,https://www.eliteprospects.com/player/14655/micheal-haley,2019-2018,nhl,Micheal Haley ,C/W
756,Cale Fleury (D),Montréal Canadiens,41,1,0,1,0.02,6,-4,https://www.eliteprospects.com/player/200710/cale-fleury,2019-2018,nhl,Cale Fleury ,D
757,Brendan Gaunce (C/LW),Boston Bruins,1,0,1,1,1.00,2,1,https://www.eliteprospects.com/player/76290/brendan-gaunce,2019-2018,nhl,Brendan Gaunce ,C/LW
758,Paul LaDue (D),Los Angeles Kings,2,0,1,1,0.50,0,0,https://www.eliteprospects.com/player/90101/paul-ladue,2019-2018,nhl,Paul LaDue ,D
759,Jordan Gross (D),Arizona Coyotes,2,0,1,1,0.50,0,2,https://www.eliteprospects.com/player/118435/jordan-gross,2019-2018,nhl,Jordan Gross ,D
760,Tim Gettinger (LW),New York Rangers,2,0,1,1,0.50,0,1,https://www.eliteprospects.com/player/272570/tim-gettinger,2019-2018,nhl,Tim Gettinger ,LW
761,Liam Foudy (C/RW),Columbus Blue Jackets,2,0,1,1,0.50,0,1,https://www.eliteprospects.com/player/397650/liam-foudy,2019-2018,nhl,Liam Foudy ,C/RW
762,Jack Studnicka (C),Boston Bruins,2,0,1,1,0.50,2,2,https://www.eliteprospects.com/player/284096/jack-studnicka,2019-2018,nhl,Jack Studnicka ,C
763,Jason Robertson (LW),Dallas Stars,3,0,1,1,0.33,0,0,https://www.eliteprospects.com/player/201455/jason-robertson,2019-2018,nhl,Jason Robertson ,LW
764,Jonny Brodzinski (C/RW),San Jose Sharks,3,0,1,1,0.33,0,0,https://www.eliteprospects.com/player/108294/jonny-brodzinski,2019-2018,nhl,Jonny Brodzinski ,C/RW
765,Ben Street (C/LW),New Jersey Devils,3,0,1,1,0.33,0,1,https://www.eliteprospects.com/player/12378/ben-street,2019-2018,nhl,Ben Street ,C/LW
766,Gage Quinney (C/LW),Vegas Golden Knights,3,0,1,1,0.33,0,-1,https://www.eliteprospects.com/player/175458/gage-quinney,2019-2018,nhl,Gage Quinney ,C/LW
767,Peter Cehlarik (LW/RW),Boston Bruins,3,0,1,1,0.33,2,-1,https://www.eliteprospects.com/player/153203/peter-cehlarik,2019-2018,nhl,Peter Cehlarik ,LW/RW
768,Mason Marchment (LW/C),Toronto Maple Leafs,4,0,1,1,0.25,0,0,https://www.eliteprospects.com/player/208693/mason-marchment,2019-2018,nhl,Mason Marchment ,LW/C
769,Anton Lindholm (D),Colorado Avalanche,4,0,1,1,0.25,0,1,https://www.eliteprospects.com/player/39019/anton-lindholm,2019-2018,nhl,Anton Lindholm ,D
770,Cory Conacher (C/W),Tampa Bay Lightning,4,0,1,1,0.25,4,-2,https://www.eliteprospects.com/player/33265/cory-conacher,2019-2018,nhl,Cory Conacher ,C/W
771,Pontus Åberg (LW/RW),Toronto Maple Leafs,5,0,1,1,0.20,0,0,https://www.eliteprospects.com/player/16835/pontus-aberg,2019-2018,nhl,Pontus Åberg ,LW/RW
772,Niko Mikkola (D),St. Louis Blues,5,0,1,1,0.20,0,3,https://www.eliteprospects.com/player/94439/niko-mikkola,2019-2018,nhl,Niko Mikkola ,D
773,Clark Bishop (C),Carolina Hurricanes,5,0,1,1,0.20,4,-2,https://www.eliteprospects.com/player/191376/clark-bishop,2019-2018,nhl,Clark Bishop ,C
774,Lucas Carlsson (D),Chicago Blackhawks,6,0,1,1,0.17,0,3,https://www.eliteprospects.com/player/212334/lucas-carlsson,2019-2018,nhl,Lucas Carlsson ,D
775,Jonathan Davidsson (RW),Ottawa Senators,6,0,1,1,0.17,0,0,https://www.eliteprospects.com/player/187862/jonathan-davidsson,2019-2018,nhl,Jonathan Davidsson ,RW
776,Mark Friedman (D),Philadelphia Flyers,6,0,1,1,0.17,2,0,https://www.eliteprospects.com/player/107113/mark-friedman,2019-2018,nhl,Mark Friedman ,D
777,Martin Fehérváry (D),Washington Capitals,6,0,1,1,0.17,6,-2,https://www.eliteprospects.com/player/274991/martin-fehervary,2019-2018,nhl,Martin Fehérváry ,D
778,Tyler Benson (LW),Edmonton Oilers,7,0,1,1,0.14,0,-1,https://www.eliteprospects.com/player/154220/tyler-benson,2019-2018,nhl,Tyler Benson ,LW
779,Eetu Luostarinen (C),Carolina Hurricanes,8,0,1,1,0.13,0,-2,https://www.eliteprospects.com/player/299319/eetu-luostarinen,2019-2018,nhl,Eetu Luostarinen ,C
780,Mathieu Olivier (RW/LW),Nashville Predators,8,0,1,1,0.13,4,1,https://www.eliteprospects.com/player/213604/mathieu-olivier,2019-2018,nhl,Mathieu Olivier ,RW/LW
781,Alexander Volkov (RW/LW),Tampa Bay Lightning,9,0,1,1,0.11,6,-6,https://www.eliteprospects.com/player/277802/alexander-volkov,2019-2018,nhl,Alexander Volkov ,RW/LW
782,Brian Lashoff (D),Detroit Red Wings,9,0,1,1,0.11,6,1,https://www.eliteprospects.com/player/15481/brian-lashoff,2019-2018,nhl,Brian Lashoff ,D
