game_id,team_id_home,abbreviation_home,won_home,goals_home,powerPlayPrct_home,penaltyKillPrct_home,shots_home,shotsallowed_home,winoutshootopp_home,winoutshotbyopp_home,faceOffWinPercentage_home,shootingPrct_home,savePrct_home,team_id_away,abbreviation_away,won_away,goals_away,powerPlayPrct_away,penaltyKillPrct_away,shots_away,shotsallowed_away,winoutshootopp_away,winoutshotbyopp_away,faceOffWinPercentage_away,shootingPrct_away,savePrct_away
2000020030,8,MTL,t,5,0.333333333333333,1,23,18,True,False,50.0000065698706,0.217391304347826,0.888888888888889,22,EDM,f,2,0,0.666666666666667,18,23,False,False,50.0000065698706,0.111111111111111,0.782608695652174
2000020031,12,CAR,t,5,0.142857142857143,1,22,21,True,False,50.0000065698706,0.227272727272727,0.904761904761905,25,DAL,f,2,0,0.857142857142857,21,22,False,False,50.0000065698706,0.0952380952380952,0.772727272727273
2000020032,20,CGY,f,1,0,0.833333333333333,30,19,False,False,50.0000065698706,0.0333333333333333,0.842105263157895,21,COL,t,3,0.166666666666667,1,19,30,False,True,50.0000065698706,0.157894736842105,0.966666666666667
2000020033,10,TOR,t,3,0.125,1,33,20,True,False,50.0000065698706,0.0909090909090909,0.9,2,NYI,f,2,0,0.875,20,33,False,False,50.0000065698706,0.1,0.909090909090909
2000020034,1,NJD,t,6,0.4,0.333333333333333,26,21,True,False,50.0000065698706,0.230769230769231,0.761904761904762,13,FLA,f,5,0.666666666666667,0.6,21,26,False,False,50.0000065698706,0.238095238095238,0.769230769230769
2000020035,3,NYR,t,3,0.333333333333333,1,32,29,True,False,50.0000065698706,0.09375,0.96551724137931,8,MTL,f,1,0,0.666666666666667,29,32,False,False,50.0000065698706,0.0344827586206897,0.90625
2000020037,17,DET,f,3,0,1,36,25,False,False,50.0000065698706,0.0833333333333333,0.84,22,EDM,t,4,0,1,25,36,False,True,50.0000065698706,0.16,0.916666666666667
2000020039,24,ANA,f,2,0.142857142857143,0.625,30,28,False,False,50.0000065698706,0.0666666666666667,0.892857142857143,6,BOS,t,3,0.375,0.857142857142857,28,30,False,True,50.0000065698706,0.107142857142857,0.933333333333333
2000020041,16,CHI,f,0,0,0.833333333333333,23,19,False,False,50.0000065698706,0,0.789473684210526,17,DET,t,4,0.166666666666667,1,19,23,False,True,50.0000065698706,0.210526315789474,1
2000020042,25,DAL,t,4,0,1,22,27,False,True,50.0000065698706,0.181818181818182,0.962962962962963,4,PHI,f,1,0,1,27,22,False,False,50.0000065698706,0.037037037037037,0.818181818181818
2000020043,20,CGY,f,2,0.166666666666667,1,21,27,False,False,50.0000065698706,0.0952380952380952,0.888888888888889,29,CBJ,t,3,0,0.833333333333333,27,21,True,False,50.0000065698706,0.111111111111111,0.904761904761905
2000020044,23,VAN,f,2,0.142857142857143,0.833333333333333,21,23,False,False,50.0000065698706,0.0952380952380952,0.782608695652174,21,COL,t,5,0.166666666666667,0.857142857142857,23,21,True,False,50.0000065698706,0.217391304347826,0.904761904761905
2000020045,28,SJS,t,2,0,1,16,26,False,True,50.0000065698706,0.125,0.961538461538462,27,PHX,f,1,0,1,26,16,False,False,50.0000065698706,0.0384615384615385,0.875
2000020046,9,OTT,t,3,0,1,25,31,False,True,50.0000065698706,0.12,0.967741935483871,1,NJD,f,1,0,1,31,25,False,False,50.0000065698706,0.032258064516129,0.88
2000020047,5,PIT,t,3,0,0.666666666666667,26,25,True,False,50.0000065698706,0.115384615384615,0.92,14,TBL,f,2,0.333333333333333,1,25,26,False,False,50.0000065698706,0.08,0.884615384615385
2000020049,19,STL,t,2,0.166666666666667,1,22,16,True,False,50.0000065698706,0.0909090909090909,1,30,MIN,f,0,0,0.833333333333333,16,22,False,False,50.0000065698706,0,0.909090909090909
2000020050,18,NSH,t,3,0,1,28,30,False,True,50.0000065698706,0.107142857142857,0.966666666666667,15,WSH,f,1,0,1,30,28,False,False,50.0000065698706,0.0333333333333333,0.892857142857143
2000020051,22,EDM,t,3,0,1,37,25,True,False,50.0000065698706,0.0810810810810811,0.92,7,BUF,f,2,0,1,25,37,False,False,50.0000065698706,0.08,0.918918918918919
2000020052,26,LAK,t,5,0.2,1,27,18,True,False,50.0000065698706,0.185185185185185,1,6,BOS,f,0,0,0.8,18,27,False,False,50.0000065698706,0,0.814814814814815
2000020053,10,TOR,f,0,0,0.833333333333333,26,34,False,False,50.0000065698706,0,0.882352941176471,9,OTT,t,4,0.166666666666667,1,34,26,True,False,50.0000065698706,0.117647058823529,1
2000020054,8,MTL,t,5,0.125,0.8,28,25,True,False,50.0000065698706,0.178571428571429,0.84,16,CHI,f,4,0.2,0.875,25,28,False,False,50.0000065698706,0.16,0.821428571428571
2000020055,1,NJD,t,4,0.6,0.5,31,24,True,False,50.0000065698706,0.129032258064516,0.916666666666667,24,ANA,f,2,0.5,0.4,24,31,False,False,50.0000065698706,0.0833333333333333,0.870967741935484
2000020056,2,NYI,f,0,0,1,25,28,False,False,50.0000065698706,0,0.928571428571429,20,CGY,t,2,0,1,28,25,True,False,50.0000065698706,0.0714285714285714,1
2000020057,5,PIT,t,8,0.25,0.555555555555556,35,25,True,False,50.0000065698706,0.228571428571429,0.76,3,NYR,f,6,0.444444444444444,0.75,25,35,False,False,50.0000065698706,0.24,0.771428571428571
2000020058,25,DAL,t,3,0.4,1,20,12,True,False,50.0000065698706,0.15,1,15,WSH,f,0,0,0.6,12,20,False,False,50.0000065698706,0,0.85
2000020059,18,NSH,t,2,0,1,34,24,True,False,50.0000065698706,0.0588235294117647,0.958333333333333,12,CAR,f,1,0,1,24,34,False,False,50.0000065698706,0.0416666666666667,0.941176470588235
2000020060,21,COL,t,3,0.25,0.5,33,15,True,False,50.0000065698706,0.0909090909090909,0.933333333333333,29,CBJ,f,1,0.5,0.75,15,33,False,False,50.0000065698706,0.0666666666666667,0.909090909090909
2000020061,23,VAN,t,4,0.25,1,32,27,True,False,50.0000065698706,0.125,1,7,BUF,f,0,0,0.75,27,32,False,False,50.0000065698706,0,0.875
2000020062,27,PHX,t,6,0.5,0.777777777777778,31,36,False,True,50.0000065698706,0.193548387096774,0.916666666666667,4,PHI,f,3,0.222222222222222,0.5,36,31,False,False,50.0000065698706,0.0833333333333333,0.806451612903226
2000020063,28,SJS,t,5,0,1,31,23,True,False,50.0000065698706,0.161290322580645,0.91304347826087,6,BOS,f,2,0,1,23,31,False,False,50.0000065698706,0.0869565217391304,0.838709677419355
2000020064,14,TBL,t,5,0.333333333333333,1,31,22,True,False,50.0000065698706,0.161290322580645,0.909090909090909,11,ATL,f,2,0,0.666666666666667,22,31,False,False,50.0000065698706,0.0909090909090909,0.838709677419355
2000020065,17,DET,f,2,0,0.7,30,37,False,False,50.0000065698706,0.0666666666666667,0.891891891891892,20,CGY,t,4,0.3,1,37,30,True,False,50.0000065698706,0.108108108108108,0.933333333333333
2000020066,16,CHI,t,2,0.142857142857143,1,31,16,True,False,50.0000065698706,0.0645161290322581,0.9375,29,CBJ,f,1,0,0.857142857142857,16,31,False,False,50.0000065698706,0.0625,0.935483870967742
2000020067,30,MIN,f,3,0.25,0.333333333333333,28,26,False,False,50.0000065698706,0.107142857142857,0.807692307692308,22,EDM,t,5,0.666666666666667,0.75,26,28,False,True,50.0000065698706,0.192307692307692,0.892857142857143
2000020068,26,LAK,f,5,0.4,0.5,35,21,False,False,50.0000065698706,0.142857142857143,0.714285714285714,27,PHX,t,6,0.5,0.6,21,35,False,True,50.0000065698706,0.285714285714286,0.857142857142857
2000020069,3,NYR,f,3,0.25,0.75,28,29,False,False,50.0000065698706,0.107142857142857,0.862068965517241,24,ANA,t,4,0.25,0.75,29,28,True,False,50.0000065698706,0.137931034482759,0.892857142857143
2000020070,23,VAN,t,5,0.142857142857143,0.666666666666667,29,15,True,False,50.0000065698706,0.172413793103448,0.866666666666667,10,TOR,f,2,0.333333333333333,0.857142857142857,15,29,False,False,50.0000065698706,0.133333333333333,0.827586206896552
2000020071,8,MTL,t,4,0.5,0.857142857142857,30,29,True,False,50.0000065698706,0.133333333333333,0.896551724137931,7,BUF,f,3,0.142857142857143,0.5,29,30,False,False,50.0000065698706,0.103448275862069,0.866666666666667
2000020072,2,NYI,f,3,0,0.6,27,32,False,False,50.0000065698706,0.111111111111111,0.875,24,ANA,t,4,0.4,1,32,27,True,False,50.0000065698706,0.125,0.888888888888889
2000020073,4,PHI,f,1,0.25,0.5,22,30,False,False,50.0000065698706,0.0454545454545455,0.8,9,OTT,t,6,0.5,0.75,30,22,True,False,50.0000065698706,0.2,0.954545454545455
2000020074,15,WSH,f,3,0.2,0.6,30,34,False,False,50.0000065698706,0.1,0.882352941176471,21,COL,t,4,0.4,0.8,34,30,True,False,50.0000065698706,0.117647058823529,0.9
2000020076,17,DET,t,2,0,1,23,31,False,True,50.0000065698706,0.0869565217391304,0.967741935483871,19,STL,f,1,0,1,31,23,False,False,50.0000065698706,0.032258064516129,0.91304347826087
2000020078,22,EDM,t,6,0.25,0.857142857142857,19,23,False,True,50.0000065698706,0.315789473684211,0.956521739130435,6,BOS,f,1,0.142857142857143,0.75,23,19,False,False,50.0000065698706,0.0434782608695652,0.684210526315789
2000020079,5,PIT,f,2,0.142857142857143,1,33,32,False,False,50.0000065698706,0.0606060606060606,0.90625,12,CAR,t,3,0,0.857142857142857,32,33,False,True,50.0000065698706,0.09375,0.939393939393939
2000020080,29,CBJ,f,1,0,0.714285714285714,21,41,False,False,50.0000065698706,0.0476190476190476,0.878048780487805,21,COL,t,5,0.285714285714286,1,41,21,True,False,50.0000065698706,0.121951219512195,0.952380952380952
2000020081,16,CHI,f,2,0,1,40,25,False,False,50.0000065698706,0.05,0.84,3,NYR,t,4,0,1,25,40,False,True,50.0000065698706,0.16,0.95
2000020082,25,DAL,t,2,0,0.666666666666667,25,13,True,False,50.0000065698706,0.08,0.923076923076923,28,SJS,f,1,0.333333333333333,1,13,25,False,False,50.0000065698706,0.0769230769230769,0.92
2000020083,30,MIN,t,6,0.285714285714286,0.857142857142857,35,24,True,False,50.0000065698706,0.171428571428571,0.791666666666667,14,TBL,f,5,0.142857142857143,0.714285714285714,24,35,False,False,50.0000065698706,0.208333333333333,0.828571428571429
2000020084,23,VAN,t,4,0.5,0.875,25,23,True,False,50.0000065698706,0.16,0.956521739130435,20,CGY,f,1,0.125,0.5,23,25,False,False,50.0000065698706,0.0434782608695652,0.84
2000020085,27,PHX,t,2,0,0.833333333333333,24,31,False,True,50.0000065698706,0.0833333333333333,0.967741935483871,13,FLA,f,1,0.166666666666667,1,31,24,False,False,50.0000065698706,0.032258064516129,0.916666666666667
2000020088,15,WSH,t,5,0.333333333333333,0.75,18,36,False,True,50.0000065698706,0.277777777777778,0.944444444444444,1,NJD,f,2,0.25,0.666666666666667,36,18,False,False,50.0000065698706,0.0555555555555556,0.722222222222222
2000020089,17,DET,f,1,0,1,45,28,False,False,50.0000065698706,0.0222222222222222,0.928571428571429,18,NSH,t,2,0,1,28,45,False,True,50.0000065698706,0.0714285714285714,0.977777777777778
2000020090,19,STL,t,7,0.428571428571429,1,30,18,True,False,50.0000065698706,0.233333333333333,0.944444444444444,26,LAK,f,1,0,0.571428571428571,18,30,False,False,50.0000065698706,0.0555555555555556,0.766666666666667
2000020091,22,EDM,f,1,0,0.8,19,19,False,False,50.0000065698706,0.0526315789473684,0.789473684210526,10,TOR,t,4,0.2,1,19,19,False,False,50.0000065698706,0.210526315789474,0.947368421052632
2000020093,11,ATL,f,3,0.222222222222222,0.888888888888889,27,29,False,False,50.0000065698706,0.111111111111111,0.827586206896552,2,NYI,t,5,0.111111111111111,0.777777777777778,29,27,True,False,50.0000065698706,0.172413793103448,0.888888888888889
2000020094,16,CHI,f,1,0,1,18,35,False,False,50.0000065698706,0.0555555555555556,0.857142857142857,25,DAL,t,5,0,1,35,18,True,False,50.0000065698706,0.142857142857143,0.944444444444444
2000020095,30,MIN,f,1,0,0.833333333333333,22,33,False,False,50.0000065698706,0.0454545454545455,0.909090909090909,28,SJS,t,3,0.166666666666667,1,33,22,True,False,50.0000065698706,0.0909090909090909,0.954545454545455
2000020096,21,COL,t,5,0.333333333333333,1,39,25,True,False,50.0000065698706,0.128205128205128,0.96,13,FLA,f,1,0,0.666666666666667,25,39,False,False,50.0000065698706,0.04,0.871794871794872
2000020097,20,CGY,t,3,0,0.833333333333333,30,20,True,False,50.0000065698706,0.1,0.9,6,BOS,f,2,0.166666666666667,1,20,30,False,False,50.0000065698706,0.1,0.9
2000020098,8,MTL,t,5,0.25,0.8,23,20,True,False,50.0000065698706,0.217391304347826,0.9,12,CAR,f,2,0.2,0.75,20,23,False,False,50.0000065698706,0.1,0.782608695652174
2000020100,1,NJD,t,7,0.5,0.833333333333333,44,15,True,False,50.0000065698706,0.159090909090909,0.866666666666667,14,TBL,f,2,0.166666666666667,0.5,15,44,False,False,50.0000065698706,0.133333333333333,0.840909090909091
2000020101,4,PHI,f,3,0,0.666666666666667,32,23,False,False,50.0000065698706,0.09375,0.826086956521739,24,ANA,t,4,0.333333333333333,1,23,32,False,True,50.0000065698706,0.173913043478261,0.90625
2000020102,5,PIT,t,5,0.428571428571429,0.875,36,37,False,True,50.0000065698706,0.138888888888889,0.945945945945946,29,CBJ,f,2,0.125,0.571428571428571,37,36,False,False,50.0000065698706,0.0540540540540541,0.861111111111111
2000020104,17,DET,t,5,0.6,0.75,27,33,False,True,50.0000065698706,0.185185185185185,0.878787878787879,7,BUF,f,4,0.25,0.4,33,27,False,False,50.0000065698706,0.121212121212121,0.814814814814815
2000020105,19,STL,t,1,0,1,28,16,True,False,50.0000065698706,0.0357142857142857,1,16,CHI,f,0,0,1,16,28,False,False,50.0000065698706,0,0.964285714285714
2000020106,25,DAL,t,4,0.5,1,37,27,True,False,50.0000065698706,0.108108108108108,0.888888888888889,26,LAK,f,3,0,0.5,27,37,False,False,50.0000065698706,0.111111111111111,0.891891891891892
2000020107,18,NSH,f,3,0.125,1,30,36,False,False,50.0000065698706,0.1,0.861111111111111,28,SJS,t,5,0,0.875,36,30,True,False,50.0000065698706,0.138888888888889,0.9
2000020108,20,CGY,f,1,0,1,33,19,False,False,50.0000065698706,0.0303030303030303,0.894736842105263,10,TOR,t,2,0,1,19,33,False,True,50.0000065698706,0.105263157894737,0.96969696969697
2000020109,23,VAN,f,2,0.142857142857143,0.8,39,23,False,False,50.0000065698706,0.0512820512820513,0.869565217391304,27,PHX,t,3,0.2,0.857142857142857,23,39,False,True,50.0000065698706,0.130434782608696,0.948717948717949
2000020110,3,NYR,f,2,0.125,0.888888888888889,34,22,False,False,50.0000065698706,0.0588235294117647,0.818181818181818,14,TBL,t,4,0.111111111111111,0.875,22,34,False,True,50.0000065698706,0.181818181818182,0.941176470588235
2000020111,29,CBJ,f,1,0,1,47,36,False,False,50.0000065698706,0.0212765957446809,0.944444444444444,17,DET,t,2,0,1,36,47,False,True,50.0000065698706,0.0555555555555556,0.978723404255319
2000020114,24,ANA,f,4,0.142857142857143,0.8,24,35,False,False,50.0000065698706,0.166666666666667,0.857142857142857,26,LAK,t,5,0.2,0.857142857142857,35,24,True,False,50.0000065698706,0.142857142857143,0.833333333333333
2000020116,3,NYR,f,4,0.5,0.333333333333333,25,19,False,False,50.0000065698706,0.16,0.736842105263158,4,PHI,t,5,0.666666666666667,0.5,19,25,False,True,50.0000065698706,0.263157894736842,0.84
2000020117,12,CAR,f,2,0.1,1,28,26,False,False,50.0000065698706,0.0714285714285714,0.884615384615385,28,SJS,t,3,0,0.9,26,28,False,True,50.0000065698706,0.115384615384615,0.928571428571429
2000020120,7,BUF,t,4,0.333333333333333,1,31,31,False,False,50.0000065698706,0.129032258064516,0.967741935483871,12,CAR,f,1,0,0.666666666666667,31,31,False,False,50.0000065698706,0.032258064516129,0.870967741935484
2000020121,10,TOR,t,6,0.2,1,29,29,False,False,50.0000065698706,0.206896551724138,0.96551724137931,30,MIN,f,1,0,0.8,29,29,False,False,50.0000065698706,0.0344827586206897,0.793103448275862
2000020122,5,PIT,f,2,0.333333333333333,1,33,25,False,False,50.0000065698706,0.0606060606060606,0.88,9,OTT,t,3,0,0.666666666666667,25,33,False,True,50.0000065698706,0.12,0.939393939393939
2000020123,13,FLA,f,1,0.2,0.8,21,28,False,False,50.0000065698706,0.0476190476190476,0.928571428571429,1,NJD,t,2,0.2,0.8,28,21,True,False,50.0000065698706,0.0714285714285714,0.952380952380952
2000020124,17,DET,t,5,0.5,1,41,26,True,False,50.0000065698706,0.121951219512195,0.961538461538462,14,TBL,f,1,0,0.5,26,41,False,False,50.0000065698706,0.0384615384615385,0.878048780487805
2000020125,29,CBJ,f,1,0,1,36,22,False,False,50.0000065698706,0.0277777777777778,0.863636363636364,28,SJS,t,3,0,1,22,36,False,True,50.0000065698706,0.136363636363636,0.972222222222222
2000020126,25,DAL,f,2,0,0.8,24,25,False,False,50.0000065698706,0.0833333333333333,0.76,23,VAN,t,6,0.2,1,25,24,True,False,50.0000065698706,0.24,0.916666666666667
2000020127,21,COL,t,2,0.166666666666667,1,42,20,True,False,50.0000065698706,0.0476190476190476,0.95,18,NSH,f,1,0,0.833333333333333,20,42,False,False,50.0000065698706,0.05,0.952380952380952
2000020128,22,EDM,f,1,0,0.5,27,25,False,False,50.0000065698706,0.037037037037037,0.88,11,ATL,t,3,0.5,1,25,27,False,True,50.0000065698706,0.12,0.962962962962963
2000020129,26,LAK,t,6,0.25,0.8,35,18,True,False,50.0000065698706,0.171428571428571,0.888888888888889,24,ANA,f,2,0.2,0.75,18,35,False,False,50.0000065698706,0.111111111111111,0.828571428571429
2000020130,6,BOS,t,4,0.333333333333333,1,33,28,True,False,50.0000065698706,0.121212121212121,0.964285714285714,15,WSH,f,1,0,0.666666666666667,28,33,False,False,50.0000065698706,0.0357142857142857,0.878787878787879
2000020131,4,PHI,t,3,0,1,31,32,False,True,50.0000065698706,0.0967741935483871,1,3,NYR,f,0,0,1,32,31,False,False,50.0000065698706,0,0.903225806451613
2000020132,16,CHI,f,0,0,0.75,18,28,False,False,50.0000065698706,0,0.928571428571429,21,COL,t,2,0.25,1,28,18,True,False,50.0000065698706,0.0714285714285714,1
2000020133,19,STL,t,4,0.333333333333333,0.909090909090909,21,21,False,False,50.0000065698706,0.19047619047619,0.857142857142857,20,CGY,f,3,0.0909090909090909,0.666666666666667,21,21,False,False,50.0000065698706,0.142857142857143,0.80952380952381
2000020134,7,BUF,t,2,0.25,1,32,20,True,False,50.0000065698706,0.0625,0.95,10,TOR,f,1,0,0.75,20,32,False,False,50.0000065698706,0.05,0.9375
2000020135,2,NYI,t,2,0,1,32,38,False,True,50.0000065698706,0.0625,0.973684210526316,8,MTL,f,1,0,1,38,32,False,False,50.0000065698706,0.0263157894736842,0.9375
2000020136,3,NYR,f,1,0.125,0.8,28,33,False,False,50.0000065698706,0.0357142857142857,0.878787878787879,5,PIT,t,4,0.2,0.875,33,28,True,False,50.0000065698706,0.121212121212121,0.964285714285714
2000020138,14,TBL,f,0,0,0.75,24,35,False,False,50.0000065698706,0,0.828571428571429,9,OTT,t,6,0.25,1,35,24,True,False,50.0000065698706,0.171428571428571,1
2000020139,29,CBJ,t,3,0.111111111111111,0.857142857142857,19,33,False,True,50.0000065698706,0.157894736842105,0.96969696969697,15,WSH,f,1,0.142857142857143,0.888888888888889,33,19,False,False,50.0000065698706,0.0303030303030303,0.842105263157895
2000020140,25,DAL,f,2,0.4,0.666666666666667,30,18,False,False,50.0000065698706,0.0666666666666667,0.777777777777778,27,PHX,t,4,0.333333333333333,0.6,18,30,False,True,50.0000065698706,0.222222222222222,0.933333333333333
2000020142,30,MIN,t,3,0.166666666666667,0.875,13,31,False,True,50.0000065698706,0.230769230769231,0.967741935483871,20,CGY,f,1,0.125,0.833333333333333,31,13,False,False,50.0000065698706,0.032258064516129,0.769230769230769
2000020144,24,ANA,t,3,0.111111111111111,1,21,31,False,True,50.0000065698706,0.142857142857143,0.935483870967742,22,EDM,f,2,0,0.888888888888889,31,21,False,False,50.0000065698706,0.0645161290322581,0.857142857142857
2000020145,6,BOS,f,1,0.166666666666667,1,28,20,False,False,50.0000065698706,0.0357142857142857,0.9,10,TOR,t,2,0,0.833333333333333,20,28,False,True,50.0000065698706,0.1,0.964285714285714
2000020146,8,MTL,f,1,0.142857142857143,1,34,18,False,False,50.0000065698706,0.0294117647058824,0.888888888888889,2,NYI,t,2,0,0.857142857142857,18,34,False,True,50.0000065698706,0.111111111111111,0.970588235294118
2000020148,13,FLA,t,3,0,1,26,31,False,True,50.0000065698706,0.115384615384615,0.967741935483871,9,OTT,f,1,0,1,31,26,False,False,50.0000065698706,0.032258064516129,0.884615384615385
2000020149,17,DET,t,4,0.2,1,36,15,True,False,50.0000065698706,0.111111111111111,0.933333333333333,29,CBJ,f,1,0,0.8,15,36,False,False,50.0000065698706,0.0666666666666667,0.888888888888889
2000020150,16,CHI,f,1,0,0.75,23,24,False,False,50.0000065698706,0.0434782608695652,0.875,7,BUF,t,3,0.25,1,24,23,True,False,50.0000065698706,0.125,0.956521739130435
2000020151,19,STL,t,4,0,1,30,24,True,False,50.0000065698706,0.133333333333333,0.875,25,DAL,f,3,0,1,24,30,False,False,50.0000065698706,0.125,0.866666666666667
2000020152,21,COL,t,4,0,0.8,29,27,True,False,50.0000065698706,0.137931034482759,0.925925925925926,22,EDM,f,2,0.2,1,27,29,False,False,50.0000065698706,0.0740740740740741,0.862068965517241
2000020153,27,PHX,t,3,0,1,27,18,True,False,50.0000065698706,0.111111111111111,0.944444444444444,26,LAK,f,1,0,1,18,27,False,False,50.0000065698706,0.0555555555555556,0.888888888888889
2000020155,3,NYR,t,5,0.25,0.666666666666667,40,32,True,False,50.0000065698706,0.125,0.96875,6,BOS,f,1,0.333333333333333,0.75,32,40,False,False,50.0000065698706,0.03125,0.875
2000020157,12,CAR,f,1,0,1,32,30,False,False,50.0000065698706,0.03125,0.866666666666667,19,STL,t,4,0,1,30,32,False,True,50.0000065698706,0.133333333333333,0.96875
2000020158,30,MIN,f,2,0.142857142857143,0.857142857142857,26,19,False,False,50.0000065698706,0.0769230769230769,0.842105263157895,16,CHI,t,3,0.142857142857143,0.857142857142857,19,26,False,True,50.0000065698706,0.157894736842105,0.923076923076923
